Country, Year,Week,Received/ collected,A (H1),A (H1N1)pdm09,A (H3),A (H5),A (not subtyped),A (Total),B (Yamagata lineage),B (Victoria lineage),B (lineage not determined),B (Total),Total number of influenza positive viruses,ILI activity
United Kingdom of Great Britain and Northern Ireland,2010,18,65,0,0,0,0,0,0,0,0,0,0,0,No Activity
United Kingdom of Great Britain and Northern Ireland,2010,19,53,0,1,0,0,0,1,0,0,0,0,1,No Activity
United Kingdom of Great Britain and Northern Ireland,2010,20,48,0,1,0,0,0,1,0,0,1,1,2,No Activity
United Kingdom of Great Britain and Northern Ireland,2010,21,28,0,0,0,0,0,0,0,0,0,0,0,No Activity
United Kingdom of Great Britain and Northern Ireland,2010,22,22,0,0,0,0,0,0,0,0,0,0,0,No Activity
United Kingdom of Great Britain and Northern Ireland,2010,23,20,0,0,0,0,0,0,0,0,1,1,1,No Activity
United Kingdom of Great Britain and Northern Ireland,2010,24,21,0,0,0,0,0,0,0,0,0,0,0,No Activity
United Kingdom of Great Britain and Northern Ireland,2010,25,19,0,0,0,0,0,0,0,0,0,0,0,No Activity
United Kingdom of Great Britain and Northern Ireland,2010,26,12,0,0,0,0,0,0,0,0,0,0,0,No Activity
United Kingdom of Great Britain and Northern Ireland,2010,27,10,0,0,1,0,0,1,0,0,0,0,1,No Activity
United Kingdom of Great Britain and Northern Ireland,2010,28,7,0,0,0,0,0,0,0,0,0,0,0,No Activity
United Kingdom of Great Britain and Northern Ireland,2010,29,6,0,0,0,0,0,0,0,0,0,0,0,No Activity
United Kingdom of Great Britain and Northern Ireland,2010,30,8,0,0,0,0,0,0,0,0,0,0,0,No Activity
United Kingdom of Great Britain and Northern Ireland,2010,31,8,0,1,0,0,0,1,0,0,0,0,1,No Activity
United Kingdom of Great Britain and Northern Ireland,2010,32,5,0,0,0,0,0,0,0,0,0,0,0,No Activity
United Kingdom of Great Britain and Northern Ireland,2010,33,8,0,2,0,0,0,2,0,0,0,0,2,No Activity
United Kingdom of Great Britain and Northern Ireland,2010,34,1,0,0,0,0,0,0,0,0,0,0,0,No Activity
United Kingdom of Great Britain and Northern Ireland,2010,35,,0,0,0,,0,0,0,0,0,0,0,No Activity
United Kingdom of Great Britain and Northern Ireland,2010,36,,0,0,1,,1,2,0,0,0,0,2,No Activity
United Kingdom of Great Britain and Northern Ireland,2010,37,,0,1,0,,1,2,0,0,1,1,3,Sporadic
United Kingdom of Great Britain and Northern Ireland,2010,38,,0,0,1,,0,1,0,0,0,0,1,Sporadic
United Kingdom of Great Britain and Northern Ireland,2010,39,,0,0,0,,6,6,0,0,1,1,7,Sporadic
United Kingdom of Great Britain and Northern Ireland,2010,40,,0,0,1,,2,3,0,0,0,0,3,Sporadic
United Kingdom of Great Britain and Northern Ireland,2010,41,,0,2,0,,3,5,0,0,3,3,8,Sporadic
United Kingdom of Great Britain and Northern Ireland,2010,42,,0,0,0,,1,1,0,0,1,1,2,Sporadic
United Kingdom of Great Britain and Northern Ireland,2010,43,,0,12,1,,5,18,0,0,1,1,19,Sporadic
United Kingdom of Great Britain and Northern Ireland,2010,44,,0,14,0,,5,19,0,0,6,6,25,Sporadic
United Kingdom of Great Britain and Northern Ireland,2010,45,,0,7,0,,5,12,0,0,5,5,17,Sporadic
United Kingdom of Great Britain and Northern Ireland,2010,46,,0,8,2,,1,11,0,0,5,5,16,Local Outbreak
United Kingdom of Great Britain and Northern Ireland,2010,47,,0,22,2,,30,54,0,0,37,37,91,Sporadic
United Kingdom of Great Britain and Northern Ireland,2010,48,,0,45,3,,46,94,0,0,39,39,133,Local Outbreak
United Kingdom of Great Britain and Northern Ireland,2010,49,,0,94,2,,67,163,0,0,74,74,237,Widespread Outbreak
United Kingdom of Great Britain and Northern Ireland,2010,50,,0,272,6,,417,695,0,0,187,187,882,Widespread Outbreak
United Kingdom of Great Britain and Northern Ireland,2010,51,,0,742,4,,812,1558,0,0,425,425,1983,Widespread Outbreak
United Kingdom of Great Britain and Northern Ireland,2010,52,,0,653,2,,864,1519,0,0,443,443,1962,Widespread Outbreak
United Kingdom of Great Britain and Northern Ireland,2011,1,,0,745,5,,1172,1922,0,0,714,714,2636,Widespread Outbreak
United Kingdom of Great Britain and Northern Ireland,2011,2,,0,599,12,,784,1395,0,0,654,654,2049,Widespread Outbreak
United Kingdom of Great Britain and Northern Ireland,2011,3,,0,165,3,,394,562,0,0,430,430,992,Widespread Outbreak
United Kingdom of Great Britain and Northern Ireland,2011,4,,0,95,1,,152,248,0,0,277,277,525,Widespread Outbreak
United Kingdom of Great Britain and Northern Ireland,2011,5,,0,46,4,,97,147,0,0,206,206,353,Local Outbreak
United Kingdom of Great Britain and Northern Ireland,2011,6,,0,11,1,,54,66,0,0,188,188,254,Local Outbreak
United Kingdom of Great Britain and Northern Ireland,2011,7,,0,4,0,,81,85,0,0,114,114,199,Local Outbreak
United Kingdom of Great Britain and Northern Ireland,2011,8,,0,8,2,,49,59,0,0,60,60,119,Sporadic
United Kingdom of Great Britain and Northern Ireland,2011,9,,0,4,3,,16,23,0,0,55,55,78,Sporadic
United Kingdom of Great Britain and Northern Ireland,2011,10,,0,1,1,,6,8,0,2,21,23,31,Sporadic
United Kingdom of Great Britain and Northern Ireland,2011,11,,0,3,0,,18,21,0,0,26,26,47,Sporadic
United Kingdom of Great Britain and Northern Ireland,2011,12,,0,0,0,,13,13,0,0,12,12,25,Sporadic
United Kingdom of Great Britain and Northern Ireland,2011,13,,0,0,0,,8,8,0,0,15,15,23,Sporadic
United Kingdom of Great Britain and Northern Ireland,2011,14,,0,1,0,,4,5,0,0,4,4,9,Sporadic
United Kingdom of Great Britain and Northern Ireland,2011,15,,0,0,0,,5,5,0,0,8,8,13,Sporadic
United Kingdom of Great Britain and Northern Ireland,2011,16,,0,0,0,,5,5,0,0,2,2,7,Sporadic
United Kingdom of Great Britain and Northern Ireland,2011,17,,0,0,0,,3,3,0,0,6,6,9,Sporadic
United Kingdom of Great Britain and Northern Ireland,2011,18,,0,0,0,,3,3,0,0,4,4,7,Sporadic
United Kingdom of Great Britain and Northern Ireland,2011,19,,0,0,0,,2,2,0,0,0,0,2,Local Outbreak
United Kingdom of Great Britain and Northern Ireland,2011,20,,0,0,0,,6,6,0,0,0,0,6,Sporadic
United Kingdom of Great Britain and Northern Ireland,2011,21,,0,0,0,,3,3,0,0,0,0,3,No Activity
United Kingdom of Great Britain and Northern Ireland,2011,22,,0,0,0,,0,0,0,0,3,3,3,No Activity
United Kingdom of Great Britain and Northern Ireland,2011,23,,0,0,0,,0,0,0,0,1,1,1,No Activity
United Kingdom of Great Britain and Northern Ireland,2011,24,,0,1,1,,0,2,0,0,0,0,2,No Activity
United Kingdom of Great Britain and Northern Ireland,2011,25,,0,1,0,,1,2,0,0,0,0,2,Sporadic
United Kingdom of Great Britain and Northern Ireland,2011,26,,0,0,0,,4,4,0,0,0,0,4,No Activity
United Kingdom of Great Britain and Northern Ireland,2011,27,,0,0,0,,6,6,0,0,0,0,6,No Activity
United Kingdom of Great Britain and Northern Ireland,2011,28,,0,0,0,,2,2,0,0,2,2,4,No Activity
United Kingdom of Great Britain and Northern Ireland,2011,29,,0,0,2,,0,2,0,0,1,1,3,No Activity
United Kingdom of Great Britain and Northern Ireland,2011,30,,0,1,0,,1,2,0,0,0,0,2,No Activity
United Kingdom of Great Britain and Northern Ireland,2011,31,,0,0,3,,1,4,0,0,1,1,5,Sporadic
United Kingdom of Great Britain and Northern Ireland,2011,32,,0,0,0,,2,2,0,0,0,0,2,No Activity
United Kingdom of Great Britain and Northern Ireland,2011,33,,0,1,1,,0,2,0,0,2,2,4,Sporadic
United Kingdom of Great Britain and Northern Ireland,2011,34,,0,0,0,,1,1,0,0,0,0,1,No Activity
United Kingdom of Great Britain and Northern Ireland,2011,35,,0,0,0,,2,2,0,0,0,0,2,No Activity
United Kingdom of Great Britain and Northern Ireland,2011,36,,0,0,0,,0,0,0,0,0,0,0,No Activity
United Kingdom of Great Britain and Northern Ireland,2011,37,,0,0,1,,1,2,0,0,0,0,2,No Activity
United Kingdom of Great Britain and Northern Ireland,2011,38,,0,0,0,,1,1,0,0,0,0,1,No Activity
United Kingdom of Great Britain and Northern Ireland,2011,39,,0,0,0,,0,0,0,0,0,0,0,No Activity
United Kingdom of Great Britain and Northern Ireland,2011,40,,0,1,1,,4,6,0,0,3,3,9,Sporadic
United Kingdom of Great Britain and Northern Ireland,2011,41,,0,0,0,,3,3,0,0,0,0,3,Sporadic
United Kingdom of Great Britain and Northern Ireland,2011,42,,0,1,3,,4,8,0,0,0,0,8,Sporadic
United Kingdom of Great Britain and Northern Ireland,2011,43,,0,1,3,,5,9,0,0,1,1,10,Sporadic
United Kingdom of Great Britain and Northern Ireland,2011,44,,0,0,0,,3,3,0,0,1,1,4,Sporadic
United Kingdom of Great Britain and Northern Ireland,2011,45,,0,0,2,,2,4,0,0,1,1,5,Sporadic
United Kingdom of Great Britain and Northern Ireland,2011,46,,0,0,0,,4,4,0,0,5,5,9,Sporadic
United Kingdom of Great Britain and Northern Ireland,2011,47,,0,0,3,,6,9,0,0,2,2,11,Sporadic
United Kingdom of Great Britain and Northern Ireland,2011,48,,0,0,4,,2,6,0,0,1,1,7,Sporadic
United Kingdom of Great Britain and Northern Ireland,2011,49,,0,1,6,,4,11,0,0,0,0,11,Sporadic
United Kingdom of Great Britain and Northern Ireland,2011,50,,0,0,3,,10,13,0,0,1,1,14,Sporadic
United Kingdom of Great Britain and Northern Ireland,2011,51,,0,0,11,,20,31,0,0,2,2,33,Sporadic
United Kingdom of Great Britain and Northern Ireland,2011,52,,0,0,9,,27,36,0,0,2,2,38,Sporadic
United Kingdom of Great Britain and Northern Ireland,2012,1,,0,1,18,,51,70,0,0,8,8,78,Sporadic
United Kingdom of Great Britain and Northern Ireland,2012,2,,0,0,14,,14,28,0,0,1,1,29,Sporadic
United Kingdom of Great Britain and Northern Ireland,2012,3,,0,1,30,,40,71,0,0,1,1,72,Sporadic
United Kingdom of Great Britain and Northern Ireland,2012,4,,0,0,38,,35,73,0,0,1,1,74,Sporadic
United Kingdom of Great Britain and Northern Ireland,2012,5,,0,1,42,,53,96,0,0,8,8,104,Sporadic
United Kingdom of Great Britain and Northern Ireland,2012,6,,0,0,66,,43,109,0,0,6,6,115,Sporadic
United Kingdom of Great Britain and Northern Ireland,2012,7,,0,0,95,,79,174,0,0,3,3,177,Sporadic
United Kingdom of Great Britain and Northern Ireland,2012,8,,0,0,139,,185,324,0,0,13,13,337,Sporadic
United Kingdom of Great Britain and Northern Ireland,2012,9,,0,0,114,,173,287,0,0,13,13,300,Sporadic
United Kingdom of Great Britain and Northern Ireland,2012,10,,0,1,109,,123,233,0,0,30,30,263,Sporadic
United Kingdom of Great Britain and Northern Ireland,2012,11,,0,0,122,,128,250,0,0,21,21,271,Sporadic
United Kingdom of Great Britain and Northern Ireland,2012,12,,0,0,117,,101,218,0,0,20,20,238,Sporadic
United Kingdom of Great Britain and Northern Ireland,2012,13,,0,1,104,,233,338,0,0,35,35,373,Sporadic
United Kingdom of Great Britain and Northern Ireland,2012,14,,0,0,58,,68,126,0,0,12,12,138,Local Outbreak
United Kingdom of Great Britain and Northern Ireland,2012,15,,0,0,66,,78,144,0,0,13,13,157,Local Outbreak
United Kingdom of Great Britain and Northern Ireland,2012,16,,0,0,41,,49,90,0,0,32,32,122,Local Outbreak
United Kingdom of Great Britain and Northern Ireland,2012,17,,0,1,19,,36,56,0,0,12,12,68,Sporadic
United Kingdom of Great Britain and Northern Ireland,2012,18,,0,0,11,,18,29,0,0,13,13,42,Sporadic
United Kingdom of Great Britain and Northern Ireland,2012,19,,0,0,13,,14,27,0,0,10,10,37,Sporadic
United Kingdom of Great Britain and Northern Ireland,2012,20,,0,0,3,,11,14,0,0,13,13,27,Sporadic
United Kingdom of Great Britain and Northern Ireland,2012,21,,0,0,8,,11,19,0,0,15,15,34,Sporadic
United Kingdom of Great Britain and Northern Ireland,2012,22,,0,1,3,,6,10,0,0,17,17,27,Sporadic
United Kingdom of Great Britain and Northern Ireland,2012,23,,0,0,8,,12,20,0,0,15,15,35,Sporadic
United Kingdom of Great Britain and Northern Ireland,2012,24,,0,0,2,,10,12,0,0,29,29,41,Sporadic
United Kingdom of Great Britain and Northern Ireland,2012,25,,0,0,2,,4,6,0,0,5,5,11,Sporadic
United Kingdom of Great Britain and Northern Ireland,2012,26,,0,0,0,,2,2,0,0,6,6,8,Sporadic
United Kingdom of Great Britain and Northern Ireland,2012,27,,0,0,0,,6,6,0,0,3,3,9,Sporadic
United Kingdom of Great Britain and Northern Ireland,2012,28,,0,0,0,,3,3,0,0,5,5,8,Sporadic
United Kingdom of Great Britain and Northern Ireland,2012,29,,0,0,1,,2,3,0,0,3,3,6,Sporadic
United Kingdom of Great Britain and Northern Ireland,2012,30,,0,0,0,,3,3,0,0,1,1,4,Sporadic
United Kingdom of Great Britain and Northern Ireland,2012,31,,0,1,0,,2,3,0,0,5,5,8,Sporadic
United Kingdom of Great Britain and Northern Ireland,2012,32,,0,0,0,,5,5,0,0,7,7,12,Sporadic
United Kingdom of Great Britain and Northern Ireland,2012,33,,0,0,0,,1,1,0,0,2,2,3,Sporadic
United Kingdom of Great Britain and Northern Ireland,2012,34,,0,0,2,,3,5,0,0,0,0,5,Sporadic
United Kingdom of Great Britain and Northern Ireland,2012,35,,0,0,0,,0,0,0,0,2,2,2,Sporadic
United Kingdom of Great Britain and Northern Ireland,2012,36,,0,0,0,,2,2,0,0,3,3,5,Sporadic
United Kingdom of Great Britain and Northern Ireland,2012,37,,0,0,1,,1,2,0,0,3,3,5,Sporadic
United Kingdom of Great Britain and Northern Ireland,2012,38,,0,0,0,,3,3,0,0,9,9,12,Sporadic
United Kingdom of Great Britain and Northern Ireland,2012,39,,0,0,0,,5,5,0,0,2,2,7,No Activity
United Kingdom of Great Britain and Northern Ireland,2012,40,,0,4,0,,1,5,0,0,3,3,8,Sporadic
United Kingdom of Great Britain and Northern Ireland,2012,41,,0,1,1,,4,6,0,0,1,1,7,Sporadic
United Kingdom of Great Britain and Northern Ireland,2012,42,,0,2,1,,1,4,1,0,2,3,7,Sporadic
United Kingdom of Great Britain and Northern Ireland,2012,43,,0,2,2,,3,7,0,1,3,4,11,Sporadic
United Kingdom of Great Britain and Northern Ireland,2012,44,,0,1,7,,6,14,0,1,9,10,24,Sporadic
United Kingdom of Great Britain and Northern Ireland,2012,45,,0,2,9,,8,19,1,3,9,13,32,Sporadic
United Kingdom of Great Britain and Northern Ireland,2012,46,,0,3,12,,10,25,0,1,15,16,41,Sporadic
United Kingdom of Great Britain and Northern Ireland,2012,47,,0,2,9,,9,20,2,2,15,19,39,Sporadic
United Kingdom of Great Britain and Northern Ireland,2012,48,,0,5,16,,6,27,3,4,35,42,69,Sporadic
United Kingdom of Great Britain and Northern Ireland,2012,49,,0,4,30,,11,45,7,2,48,57,102,Local Outbreak
United Kingdom of Great Britain and Northern Ireland,2012,50,,0,11,82,,17,110,20,6,118,144,254,Widespread Outbreak
United Kingdom of Great Britain and Northern Ireland,2012,51,,0,16,146,,52,214,37,3,256,296,510,Widespread Outbreak
United Kingdom of Great Britain and Northern Ireland,2012,52,,0,16,146,,38,200,42,8,233,283,483,Widespread Outbreak
United Kingdom of Great Britain and Northern Ireland,2013,1,,0,21,122,,59,202,38,6,309,353,555,Widespread Outbreak
United Kingdom of Great Britain and Northern Ireland,2013,2,,0,45,126,,73,244,22,2,302,326,570,Widespread Outbreak
United Kingdom of Great Britain and Northern Ireland,2013,3,,0,27,90,,49,166,44,6,166,216,382,Widespread Outbreak
United Kingdom of Great Britain and Northern Ireland,2013,4,,0,23,85,,67,175,4,6,231,241,416,Regional Outbreak
United Kingdom of Great Britain and Northern Ireland,2013,5,,0,28,134,,95,257,36,6,261,303,560,Regional Outbreak
United Kingdom of Great Britain and Northern Ireland,2013,6,,0,22,109,,185,316,24,6,269,299,615,Regional Outbreak
United Kingdom of Great Britain and Northern Ireland,2013,7,,0,33,111,,160,304,42,10,238,290,594,Regional Outbreak
United Kingdom of Great Britain and Northern Ireland,2013,8,,0,40,129,,187,356,29,9,227,265,621,Regional Outbreak
United Kingdom of Great Britain and Northern Ireland,2013,9,,0,25,124,,168,317,21,4,166,191,508,Regional Outbreak
United Kingdom of Great Britain and Northern Ireland,2013,10,,0,47,171,,254,472,35,8,196,239,711,Regional Outbreak
United Kingdom of Great Britain and Northern Ireland,2013,11,,0,38,121,,206,365,9,0,141,150,515,Regional Outbreak
United Kingdom of Great Britain and Northern Ireland,2013,12,,0,30,139,,176,345,31,6,115,152,497,Local Outbreak
United Kingdom of Great Britain and Northern Ireland,2013,13,,0,29,156,,161,346,0,0,83,83,429,Regional Outbreak
United Kingdom of Great Britain and Northern Ireland,2013,14,,0,27,106,,93,226,4,2,64,70,296,Regional Outbreak
United Kingdom of Great Britain and Northern Ireland,2013,15,,0,28,103,,113,244,2,1,80,83,327,Local Outbreak
United Kingdom of Great Britain and Northern Ireland,2013,16,,0,23,88,,133,244,0,0,72,72,316,Local Outbreak
United Kingdom of Great Britain and Northern Ireland,2013,17,,0,11,41,,50,102,0,0,31,31,133,Local Outbreak
United Kingdom of Great Britain and Northern Ireland,2013,18,,0,7,16,,34,57,0,0,21,21,78,Local Outbreak
United Kingdom of Great Britain and Northern Ireland,2013,19,,0,2,7,,25,34,0,0,9,9,43,Local Outbreak
United Kingdom of Great Britain and Northern Ireland,2013,20,,0,2,6,,8,16,0,0,10,10,26,Sporadic
United Kingdom of Great Britain and Northern Ireland,2013,21,,0,4,2,,13,19,0,0,4,4,23,Sporadic
United Kingdom of Great Britain and Northern Ireland,2013,22,,0,1,9,,9,19,0,0,6,6,25,Sporadic
United Kingdom of Great Britain and Northern Ireland,2013,23,,0,0,2,,3,5,0,0,0,0,5,Sporadic
United Kingdom of Great Britain and Northern Ireland,2013,24,,0,0,2,,2,4,0,0,2,2,6,Sporadic
United Kingdom of Great Britain and Northern Ireland,2013,25,,0,1,0,,1,2,0,0,0,0,2,No Activity
United Kingdom of Great Britain and Northern Ireland,2013,26,,0,0,0,,2,2,0,0,0,0,2,Sporadic
United Kingdom of Great Britain and Northern Ireland,2013,27,,0,1,1,,8,10,0,0,0,0,10,Sporadic
United Kingdom of Great Britain and Northern Ireland,2013,28,,0,0,0,,1,1,0,0,3,3,4,Sporadic
United Kingdom of Great Britain and Northern Ireland,2013,29,,0,0,0,,2,2,0,0,0,0,2,No Activity
United Kingdom of Great Britain and Northern Ireland,2013,30,,0,1,1,,2,4,0,0,1,1,5,Sporadic
United Kingdom of Great Britain and Northern Ireland,2013,31,,0,2,2,,2,6,0,0,0,0,6,Sporadic
United Kingdom of Great Britain and Northern Ireland,2013,32,,0,0,1,,1,2,0,0,0,0,2,Sporadic
United Kingdom of Great Britain and Northern Ireland,2013,33,,0,3,2,,2,7,0,0,3,3,10,Sporadic
United Kingdom of Great Britain and Northern Ireland,2013,34,,0,0,1,,2,3,0,0,0,0,3,Sporadic
United Kingdom of Great Britain and Northern Ireland,2013,35,,0,0,0,,2,2,0,0,1,1,3,Local Outbreak
United Kingdom of Great Britain and Northern Ireland,2013,36,,0,0,0,,5,5,0,0,0,0,5,Sporadic
United Kingdom of Great Britain and Northern Ireland,2013,37,,0,0,1,,0,1,0,0,0,0,1,Sporadic
United Kingdom of Great Britain and Northern Ireland,2013,38,,0,0,1,,0,1,0,0,0,0,1,No Activity
United Kingdom of Great Britain and Northern Ireland,2013,39,,0,0,0,,0,0,0,0,0,0,0,No Activity
United Kingdom of Great Britain and Northern Ireland,2013,40,,0,0,1,,3,4,0,0,5,5,9,Sporadic
United Kingdom of Great Britain and Northern Ireland,2013,41,,0,1,2,,1,4,0,0,2,2,6,Sporadic
United Kingdom of Great Britain and Northern Ireland,2013,42,,0,2,1,,2,5,1,0,0,1,6,No Activity
United Kingdom of Great Britain and Northern Ireland,2013,43,,0,0,0,,5,5,0,0,2,2,7,Sporadic
United Kingdom of Great Britain and Northern Ireland,2013,44,,0,2,3,,5,10,0,0,2,2,12,Sporadic
United Kingdom of Great Britain and Northern Ireland,2013,45,,0,6,14,,2,22,0,0,4,4,26,Sporadic
United Kingdom of Great Britain and Northern Ireland,2013,46,,0,3,3,,3,9,1,0,5,6,15,Sporadic
United Kingdom of Great Britain and Northern Ireland,2013,47,,0,2,0,,4,6,0,0,6,6,12,Sporadic
United Kingdom of Great Britain and Northern Ireland,2013,48,,0,4,0,,6,10,1,0,12,13,23,Sporadic
United Kingdom of Great Britain and Northern Ireland,2013,49,,0,7,2,,5,14,1,0,4,5,19,Sporadic
United Kingdom of Great Britain and Northern Ireland,2013,50,,0,14,7,,15,36,0,0,1,1,37,Sporadic
United Kingdom of Great Britain and Northern Ireland,2013,51,,0,12,6,,14,32,0,0,10,10,42,Sporadic
United Kingdom of Great Britain and Northern Ireland,2013,52,,0,21,6,,15,42,0,0,3,3,45,Sporadic
United Kingdom of Great Britain and Northern Ireland,2014,1,,0,37,10,,44,91,0,0,1,1,92,Local Outbreak
United Kingdom of Great Britain and Northern Ireland,2014,2,,0,60,7,,49,116,0,0,7,7,123,Widespread Outbreak
United Kingdom of Great Britain and Northern Ireland,2014,3,,0,60,14,,65,139,0,0,3,3,142,Widespread Outbreak
United Kingdom of Great Britain and Northern Ireland,2014,4,,0,65,15,,54,134,0,0,6,6,140,Widespread Outbreak
United Kingdom of Great Britain and Northern Ireland,2014,5,,0,89,21,,90,200,0,0,0,0,200,Widespread Outbreak
United Kingdom of Great Britain and Northern Ireland,2014,6,,0,136,28,,127,291,0,1,7,8,299,Widespread Outbreak
United Kingdom of Great Britain and Northern Ireland,2014,7,,0,188,58,,130,376,0,0,8,8,384,Widespread Outbreak
United Kingdom of Great Britain and Northern Ireland,2014,8,,0,222,27,,135,384,0,0,6,6,390,Widespread Outbreak
United Kingdom of Great Britain and Northern Ireland,2014,9,,0,211,41,,212,464,1,1,8,10,474,Widespread Outbreak
United Kingdom of Great Britain and Northern Ireland,2014,10,,0,226,62,,148,436,1,0,3,4,440,Regional Outbreak
United Kingdom of Great Britain and Northern Ireland,2014,11,,0,180,32,,191,403,0,1,6,7,410,Regional Outbreak
United Kingdom of Great Britain and Northern Ireland,2014,12,,0,144,26,,141,311,1,0,7,8,319,Regional Outbreak
United Kingdom of Great Britain and Northern Ireland,2014,13,,0,95,37,,112,244,1,0,11,12,256,Regional Outbreak
United Kingdom of Great Britain and Northern Ireland,2014,14,,0,82,37,,100,219,0,0,1,1,220,Regional Outbreak
United Kingdom of Great Britain and Northern Ireland,2014,15,,0,57,21,,100,178,0,0,10,10,188,Local Outbreak
United Kingdom of Great Britain and Northern Ireland,2014,16,,0,39,18,,39,96,0,0,6,6,102,Local Outbreak
United Kingdom of Great Britain and Northern Ireland,2014,17,,0,15,11,,48,74,0,0,17,17,91,Sporadic
United Kingdom of Great Britain and Northern Ireland,2014,18,,0,23,11,,38,72,0,0,16,16,88,Sporadic
United Kingdom of Great Britain and Northern Ireland,2014,19,,0,11,2,,34,47,0,0,9,9,56,Local Outbreak
United Kingdom of Great Britain and Northern Ireland,2014,20,,0,5,10,,18,33,0,0,9,9,42,Sporadic
United Kingdom of Great Britain and Northern Ireland,2014,21,,0,1,1,,3,5,0,0,4,4,9,Sporadic
United Kingdom of Great Britain and Northern Ireland,2014,22,,0,1,1,,2,4,0,0,1,1,5,Sporadic
United Kingdom of Great Britain and Northern Ireland,2014,23,,0,4,3,,3,10,0,0,2,2,12,Sporadic
United Kingdom of Great Britain and Northern Ireland,2014,24,,0,0,4,,0,4,0,0,0,0,4,No Activity
United Kingdom of Great Britain and Northern Ireland,2014,25,,0,0,1,,1,2,0,0,1,1,3,Sporadic
United Kingdom of Great Britain and Northern Ireland,2014,26,,0,0,1,,0,1,0,0,1,1,2,No Report
United Kingdom of Great Britain and Northern Ireland,2014,27,,0,0,1,,1,2,0,0,3,3,5,No Report
United Kingdom of Great Britain and Northern Ireland,2014,28,,0,3,3,,3,9,0,0,4,4,13,No Report
United Kingdom of Great Britain and Northern Ireland,2014,29,,0,1,0,,0,1,0,0,1,1,2,No Report
United Kingdom of Great Britain and Northern Ireland,2014,30,,0,0,3,,0,3,0,0,2,2,5,No Report
United Kingdom of Great Britain and Northern Ireland,2014,31,,0,0,1,,1,2,0,0,0,0,2,No Report
United Kingdom of Great Britain and Northern Ireland,2014,32,,0,0,1,,1,2,0,0,1,1,3,No Report
United Kingdom of Great Britain and Northern Ireland,2014,33,,0,0,2,,0,2,0,0,0,0,2,No Report
United Kingdom of Great Britain and Northern Ireland,2014,34,,0,1,1,,0,2,0,0,0,0,2,No Report
United Kingdom of Great Britain and Northern Ireland,2014,35,,0,0,4,,0,4,0,0,1,1,5,No Report
United Kingdom of Great Britain and Northern Ireland,2014,36,,0,0,1,,0,1,0,0,0,0,1,No Report
United Kingdom of Great Britain and Northern Ireland,2014,37,,0,0,2,,0,2,0,0,0,0,2,No Report
United Kingdom of Great Britain and Northern Ireland,2014,38,,0,0,3,,0,3,0,0,0,0,3,No Report
United Kingdom of Great Britain and Northern Ireland,2014,39,,0,0,2,,4,6,0,0,2,2,8,No Report
United Kingdom of Great Britain and Northern Ireland,2014,40,,0,0,6,,4,10,0,0,2,2,12,No Report
United Kingdom of Great Britain and Northern Ireland,2014,41,,0,0,6,,2,8,0,0,6,6,14,No Report
United Kingdom of Great Britain and Northern Ireland,2014,42,,0,1,7,,7,15,0,0,5,5,20,No Report
United Kingdom of Great Britain and Northern Ireland,2014,43,,0,0,1,,12,13,0,0,5,5,18,No Report
United Kingdom of Great Britain and Northern Ireland,2014,44,,0,1,4,,13,18,0,0,8,8,26,No Report
United Kingdom of Great Britain and Northern Ireland,2014,45,,0,0,7,,10,17,0,0,5,5,22,No Report
United Kingdom of Great Britain and Northern Ireland,2014,46,,0,1,16,,15,32,1,0,8,9,41,No Report
United Kingdom of Great Britain and Northern Ireland,2014,47,,0,0,6,,12,18,0,0,4,4,22,No Report
United Kingdom of Great Britain and Northern Ireland,2014,48,,0,0,12,,10,22,1,3,7,11,33,No Report
United Kingdom of Great Britain and Northern Ireland,2014,49,,0,2,16,,32,50,0,0,5,5,55,No Report
United Kingdom of Great Britain and Northern Ireland,2014,50,,0,3,49,,51,103,0,0,1,1,104,No Report
United Kingdom of Great Britain and Northern Ireland,2014,51,,0,1,59,,85,145,1,0,5,6,151,No Report
United Kingdom of Great Britain and Northern Ireland,2014,52,,0,0,77,,108,185,4,0,4,8,193,No Report
United Kingdom of Great Britain and Northern Ireland,2015,1,,0,1,146,,162,309,1,0,5,6,315,No Report
United Kingdom of Great Britain and Northern Ireland,2015,2,,0,6,291,,82,379,4,0,4,8,387,No Report
United Kingdom of Great Britain and Northern Ireland,2015,3,,0,4,247,,82,333,2,0,8,10,343,No Report
United Kingdom of Great Britain and Northern Ireland,2015,4,,0,6,272,,130,408,2,0,5,7,415,No Report
United Kingdom of Great Britain and Northern Ireland,2015,5,,0,14,313,,100,427,5,0,10,15,442,No Report
United Kingdom of Great Britain and Northern Ireland,2015,6,,0,9,306,,114,429,5,0,18,23,452,No Report
United Kingdom of Great Britain and Northern Ireland,2015,7,,0,11,340,,107,458,12,1,30,43,501,No Report
United Kingdom of Great Britain and Northern Ireland,2015,8,,0,16,280,,127,423,13,0,32,45,468,No Report
United Kingdom of Great Britain and Northern Ireland,2015,9,,0,9,134,,95,238,6,0,58,64,302,No Report
United Kingdom of Great Britain and Northern Ireland,2015,10,,0,12,71,,60,143,1,0,58,59,202,No Report
United Kingdom of Great Britain and Northern Ireland,2015,11,,0,13,76,,35,124,5,1,73,79,203,No Report
United Kingdom of Great Britain and Northern Ireland,2015,12,,0,14,46,,25,85,32,4,80,116,201,No Report
